index,zone,type,type,name,usage(KB),total(KB)
365,mp_project6,  techset,techset,wc_l_hsm_r0c0d0s0,8.0,8.0
366,mp_project6,  techset,techset,wc_l_hsm_r0c0d0n0,7.0,7.0
367,mp_project6,  techset,techset,wc_l_hsm_r0c0d0n0s0,8.8,8.8
368,mp_project6,  techset,techset,sm2/wc_unlit_multiply,1.7,1.7
369,mp_project6,  techset,techset,wc_unlit_multiply,1.8,1.8
370,mp_project6,  techset,techset,sm2/wc_water,2.6,2.6
371,mp_project6,  techset,techset,wc_water,2.5,2.5
372,mp_project6,  techset,techset,sm2/wc_unlit_falloff_add,1.1,1.1
373,mp_project6,  techset,techset,wc_unlit_falloff_add,1.1,1.1
374,mp_project6,  techset,techset,sm2/wc_distortion_scale_zfeather,2.0,2.0
375,mp_project6,  techset,techset,sm2/wc_distortion_scale,1.6,1.6
376,mp_project6,  techset,techset,wc_distortion_scale_zfeather,1.8,1.8
377,mp_project6,  techset,techset,wc_distortion_scale,1.6,1.6
378,mp_project6,    material,material,wc/water_cargoship_interior,48.2,48.2
379,mp_project6,  gfx_map,gfx_map,maps/mp/mp_project6.d3dbsp,11041.5,11131.8
380,mp_project6,    map_ents,map_ents,maps/mp/mp_project6.d3dbsp,2.8,2.8
381,mp_project6,  col_map_sp,col_map_sp,maps/mp/mp_project6.d3dbsp,3813.4,3816.1
382,mp_project6,  impactfx,impactfx,,1.5,1.5
383,mp_project6,  sound,sound,artillery_explosion,1.2,1.2
384,mp_project6,  sound,sound,elm_metal_rattle,1.2,1.2
385,mp_project6,  sound,sound,mortar_incoming,1.6,1.6
386,mp_project6,  sound,sound,generic_death_arab_4,1.1,1.1
387,mp_project6,assetlist,assetlist,,6.2,48572.6
388,mp_project6,material,material,(misc),78.0,78.0
389,mp_project6,techset,techset,(misc),6.3,6.3
390,mp_project6,image,image,(misc),31.3,31.3
391,mp_project6,sound,sound,(misc),35.5,35.5
392,mp_project6,loaded_sound,loaded_sound,(misc),2.5,2.5
393,mp_project6,fx,fx,(misc),3.7,3.7
